seqid	type	start	end	strand	id	name	product	ec_number	kegg	dbxref
NA	CDS	108041	108700	+	MGYG000002319_01174	glnP_1	Glutamine transport system permease protein GlnP	NA	ko:K02029	NA
NA	CDS	53978	54529	-	MGYG000002967_02030	NA	hypothetical protein	NA	-	NA
NA	CDS	598837	599589	-	MGYG000000109_00616	gph_1	Phosphoglycolate phosphatase	NA	ko:K07025	NA
NA	CDS	4460	5311	-	MGYG000003838_02212	NA	hypothetical protein	NA	-	NA
NA	CDS	126989	128437	-	MGYG000001368_01774	NA	hypothetical protein	NA	-	NA
NA	CDS	30189	31472	-	MGYG000004740_01319	NA	Putative aminotransferase/MSMEI_6121	NA	-	NA
NA	CDS	34138	35232	+	MGYG000000163_02307	NA	hypothetical protein	NA	-	NA
NA	CDS	106405	107703	+	MGYG000004819_00262	pdp	Pyrimidine-nucleoside phosphorylase	NA	ko:K00756	NA
NA	CDS	152	283	-	MGYG000003763_00243	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	11233	14151	-	MGYG000000990_01432	NA	hypothetical protein	NA	ko:K06972	NA
NA	CDS	16401	17042	+	MGYG000003826_00491	thiN	Thiamine pyrophosphokinase	NA	ko:K00949	NA
NA	CDS	9987	11048	-	MGYG000001163_01053	tig_2	Trigger factor	NA	ko:K03545	NA
NA	CDS	459670	460857	-	MGYG000001422_03743	NA	hypothetical protein	NA	-	NA
NA	CDS	15059	16408	-	MGYG000002990_01394	potE_10	Putrescine transporter PotE	NA	-	NA
NA	CDS	917	1867	+	MGYG000002350_02708	livH_2	High-affinity branched-chain amino acid transport system permease protein LivH	NA	ko:K01997	NA
NA	CDS	7015	7719	-	MGYG000001649_01388	NA	putative ABC transporter ATP-binding protein	NA	ko:K02003	NA
NA	CDS	28959	29744	-	MGYG000002801_00149	ecfT_2	Energy-coupling factor transporter transmembrane protein EcfT	NA	ko:K16785	NA
NA	CDS	17410	19467	-	MGYG000003104_00608	NA	hypothetical protein	NA	ko:K01179	NA
NA	CDS	2537	3574	+	MGYG000004101_00989	NA	hypothetical protein	NA	ko:K08600	NA
NA	CDS	101939	104803	+	MGYG000001343_00294	NA	hypothetical protein	NA	c(""""ko:K02768"""", """"ko:K08483"""", """"ko:K11183"""", """"ko:K11189"""")	NA
NA	CDS	6945	7748	+	MGYG000004764_00183	aroB	3-dehydroquinate synthase	NA	c(""""ko:K01735"""", """"ko:K13829"""")	NA
NA	CDS	988203	989132	-	MGYG000001319_01094	hprK	HPr kinase/phosphorylase	NA	ko:K06023	NA
NA	CDS	200595	201377	-	MGYG000002452_02139	prpC	Protein phosphatase PrpC	NA	ko:K20074	NA
NA	CDS	8621	9385	-	MGYG000001249_00578	coaX	Type III pantothenate kinase	NA	ko:K03525	NA
NA	CDS	2370	3857	-	MGYG000003638_01211	gcvPB	putative glycine dehydrogenase (decarboxylating) subunit 2	NA	c(""""ko:K00281"""", """"ko:K00283"""")	NA
NA	CDS	24821	25672	+	MGYG000003183_00839	NA	hypothetical protein	NA	ko:K01060	NA
NA	CDS	147448	149220	-	MGYG000000153_01733	NA	putative ABC transporter ATP-binding protein	NA	ko:K06147	NA
NA	CDS	1624	3057	-	MGYG000003406_00133	narY	Respiratory nitrate reductase 2 beta chain	NA	ko:K00371	NA
NA	CDS	59120	59416	+	MGYG000004345_00577	NA	hypothetical protein	NA	character(0)	NA
NA	ncRNA	1455651	1455764	-	MGYG000002404_1_ncRNA30	NA	ylbH leader	NA	character(0)	NA
NA	CDS	8240	9259	+	MGYG000004182_01769	NA	hypothetical protein	NA	-	NA
NA	CDS	704387	705073	+	MGYG000002437_01815	phoB_1	Phosphate regulon transcriptional regulatory protein PhoB	NA	-	NA
NA	CDS	401302	402120	+	MGYG000003954_00867	NA	hypothetical protein	NA	-	NA
NA	CDS	117147	118241	+	MGYG000002533_02786	NA	hypothetical protein	NA	ko:K09947	NA
NA	CDS	10	297	+	MGYG000004648_00607	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	1306	2052	-	MGYG000002791_01429	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	10351	11124	-	MGYG000000093_05636	nudC	NADH pyrophosphatase	NA	ko:K03426	NA
NA	CDS	6222	6974	+	MGYG000001226_02294	tcyN	L-cystine import ATP-binding protein TcyN	NA	ko:K16960	NA
NA	CDS	131	1216	-	MGYG000004551_01285	NA	hypothetical protein	NA	c(""""ko:K13694"""", """"ko:K19224"""", """"ko:K21471"""")	NA
NA	CDS	25073	27841	-	MGYG000003252_02555	NA	hypothetical protein	NA	-	NA
NA	CDS	63467	63742	+	MGYG000000354_01298	ycnE	Putative monooxygenase YcnE	NA	-	NA
NA	CDS	113	2779	-	MGYG000001902_01405	polA	DNA polymerase I	NA	ko:K02335	NA
NA	CDS	4371	5393	+	MGYG000003908_02760	NA	hypothetical protein	NA	-	NA
NA	CDS	2882	3892	+	MGYG000002072_00769	NA	putative protein	NA	ko:K02012	NA
NA	CDS	3565	4317	-	MGYG000002006_01717	NA	hypothetical protein	NA	-	NA
NA	CDS	5263	5676	+	MGYG000001049_01150	yrrK	Putative pre-16S rRNA nuclease	NA	ko:K07447	NA
NA	CDS	916	2097	-	MGYG000002659_01840	fprA	Nitric oxide reductase	NA	-	NA
NA	CDS	129005	130684	-	MGYG000001159_00864	NA	hypothetical protein	NA	-	NA
NA	CDS	10859	11878	-	MGYG000004489_00364	NA	hypothetical protein	NA	-	NA
NA	CDS	13652	14341	-	MGYG000004052_01395	phoP	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP	NA	-	NA
NA	CDS	34397	34594	+	MGYG000004088_01429	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	10006	10692	-	MGYG000003057_00452	rnc	Ribonuclease 3	NA	c(""""ko:K01756"""", """"ko:K01923"""")	NA
NA	CDS	10969	11325	-	MGYG000003735_00538	NA	hypothetical protein	NA	ko:K06915	NA
NA	CDS	6916	7377	-	MGYG000002794_00856	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	72333	72653	-	MGYG000002533_01459	NA	IS630 family transposase ISVch6	NA	-	NA
NA	CDS	803	3469	+	MGYG000004543_00645	NA	hypothetical protein	NA	c(""""ko:K01533"""", """"ko:K17686"""")	NA
NA	CDS	9099	11048	+	MGYG000000663_00682	NA	hypothetical protein	NA	-	NA
NA	CDS	346682	348910	-	MGYG000002343_02174	iutA_1	Ferric aerobactin receptor	NA	ko:K02014	NA
NA	CDS	9978	10751	+	MGYG000003432_00712	NA	hypothetical protein	NA	ko:K06976	NA
NA	CDS	482748	483611	-	MGYG000001403_01597	NA	hypothetical protein	NA	c(""""ko:K19115"""", """"ko:K19118"""")	NA
NA	CDS	8958	9227	-	MGYG000001801_00540	NA	hypothetical protein	NA	c(""""ko:K00756"""", """"ko:K00758"""")	NA
NA	CDS	25772	27136	+	MGYG000000503_01537	glnA	Glutamine synthetase	NA	ko:K01915	NA
NA	CDS	4413	4766	+	MGYG000003630_01097	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	64368	66452	-	MGYG000000631_00805	NA	hypothetical protein	NA	-	NA
NA	CDS	4844	5263	-	MGYG000001631_02587	NA	hypothetical protein	NA	-	NA
NA	CDS	10702	11625	-	MGYG000003679_00472	rluD_2	Ribosomal large subunit pseudouridine synthase D	NA	ko:K06180	NA
NA	CDS	23294	23662	-	MGYG000003154_01463	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	6166	6960	+	MGYG000003087_00522	regX3_2	Sensory transduction protein regX3	NA	-	NA
NA	CDS	2213129	2214112	+	MGYG000001398_02032	pta_1	Phosphate acetyltransferase	NA	c(""""ko:K00625"""", """"ko:K02028"""")	NA
NA	CDS	967530	968318	-	MGYG000002485_01964	NA	hypothetical protein	NA	-	NA
NA	CDS	56574	57401	+	MGYG000002888_00361	mtrA	DNA-binding response regulator MtrA	NA	ko:K07670	NA
NA	CDS	16507	17580	+	MGYG000001628_00712	ypdF	Aminopeptidase YpdF	NA	-	NA
NA	CDS	10662	12251	+	MGYG000001749_00797	NA	hypothetical protein	NA	-	NA
NA	CDS	461	1162	-	MGYG000004616_01773	phoP_2	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP	NA	-	NA
NA	CDS	799	1059	-	MGYG000004399_01167	hypC	Hydrogenase maturation factor HypC	NA	ko:K04653	NA
NA	CDS	42532	42867	-	MGYG000001307_03909	yqcC	putative protein YqcC	NA	ko:K01790	NA
NA	CDS	5825	6682	-	MGYG000002048_00989	cof_2	HMP-PP phosphatase	NA	-	NA
NA	CDS	10072	12351	-	MGYG000002152_01918	NA	hypothetical protein	NA	ko:K02027	NA
NA	CDS	113213	114718	+	MGYG000000125_00112	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	NA	ko:K01928	NA
NA	CDS	18234	19811	+	MGYG000000240_00562	btuD_3	Vitamin B12 import ATP-binding protein BtuD	NA	ko:K11072	NA
NA	CDS	152313	153422	+	MGYG000001707_00143	NA	hypothetical protein	NA	-	NA
NA	CDS	580	1212	+	MGYG000001076_02477	ytrB_4	ABC transporter ATP-binding protein YtrB	NA	ko:K01990	NA
NA	CDS	4511	5518	+	MGYG000003075_01478	NA	hypothetical protein	NA	-	NA
NA	CDS	404	1126	+	MGYG000001841_00730	ribU	Riboflavin transporter RibU	NA	-	NA
NA	CDS	46162	46551	+	MGYG000003072_03225	ureB	Urease subunit beta	NA	ko:K01429	NA
NA	CDS	16316	17254	-	MGYG000003075_01603	miaA	tRNA dimethylallyltransferase	NA	ko:K03665	NA
NA	CDS	1943	3319	+	MGYG000002820_00773	gabR	HTH-type transcriptional regulatory protein GabR	NA	ko:K00375	NA
NA	CDS	18953	20008	-	MGYG000002818_01987	acr3	Arsenical-resistance protein Acr3	NA	ko:K03325	NA
NA	CDS	4519	5091	-	MGYG000000165_02454	rplJ	50S ribosomal protein L10	NA	ko:K02864	NA
NA	CDS	255933	256781	+	MGYG000000219_01038	NA	hypothetical protein	NA	-	NA
NA	CDS	6	1322	+	MGYG000001663_01754	rpsA	30S ribosomal protein S1	NA	ko:K02945	NA
NA	CDS	17693	18253	-	MGYG000002650_00297	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	565799	566797	-	MGYG000001404_04054	NA	hypothetical protein	NA	-	NA
NA	CDS	37231	37833	+	MGYG000003287_02678	NA	hypothetical protein	NA	ko:K06142	NA
NA	CDS	6888	7517	+	MGYG000004279_00948	scpB	Segregation and condensation protein B	NA	ko:K06024	NA
NA	CDS	5801	6295	+	MGYG000001780_00690	NA	hypothetical protein	NA	-	NA
NA	CDS	6074	6916	+	MGYG000002215_02446	sugB_6	Trehalose transport system permease protein SugB	NA	-	NA
NA	CDS	3997	4902	-	MGYG000000148_02177	NA	hypothetical protein	NA	-	NA
NA	CDS	21697	23049	-	MGYG000003977_00852	NA	hypothetical protein	NA	-	NA
NA	ncRNA	95339	95404	+	MGYG000002428_10_ncRNA11	NA	tRNA	NA	character(0)	NA
NA	CDS	1446	2807	-	MGYG000004878_02493	NA	hypothetical protein	NA	-	NA
NA	CDS	1402182	1403606	+	MGYG000002424_01243	NA	hypothetical protein	NA	-	NA
NA	CDS	450064	450750	-	MGYG000001502_00488	atpE	V-type proton ATPase subunit E	NA	ko:K02121	NA
NA	CDS	7701	9245	-	MGYG000001896_01260	glaB	Alpha-1,3-galactosidase B	NA	-	NA
NA	CDS	4027	4236	+	MGYG000001055_00938	NA	hypothetical protein	NA	-	NA
NA	CDS	1519	2550	+	MGYG000001237_01808	gap	Glyceraldehyde-3-phosphate dehydrogenase	NA	ko:K00134	NA
NA	CDS	10226	11755	+	MGYG000004375_00459	manR_1	Transcriptional regulator ManR	NA	ko:K02538	NA
NA	CDS	3191	3718	+	MGYG000003630_00450	NA	hypothetical protein	NA	ko:K00558	NA
NA	ncRNA	13791	13856	-	MGYG000004396_22_ncRNA11	NA	tRNA	NA	character(0)	NA
NA	CDS	419535	419948	-	MGYG000001317_01013	ibpA	Small heat shock protein IbpA	NA	ko:K04081	NA
NA	CDS	22202	23050	+	MGYG000003446_01460	NA	hypothetical protein	NA	ko:K00981	NA
NA	CDS	328741	329490	-	MGYG000000089_01406	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	4394856	4395485	-	MGYG000002476_04086	rplC	50S ribosomal protein L3	NA	ko:K02906	NA
NA	CDS	256808	257890	+	MGYG000002140_00224	NA	hypothetical protein	NA	-	NA
NA	CDS	34448	34990	-	MGYG000002008_00474	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	663	1202	+	MGYG000003127_01786	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	827262	828899	+	MGYG000001339_00807	dan_1	D-aminoacylase	NA	ko:K06015	NA
NA	CDS	4178	4819	-	MGYG000004493_02370	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	40778	41173	+	MGYG000001659_00043	NA	hypothetical protein	NA	-	NA
NA	CDS	4649	5443	+	MGYG000003678_00303	yycJ	Putative metallo-hydrolase YycJ	NA	-	NA
NA	CDS	55520	57214	+	MGYG000003769_00894	NA	hypothetical protein	NA	-	NA
NA	CDS	60	302	+	MGYG000004594_01357	NA	hypothetical protein	NA	-	NA
NA	CDS	216517	217161	+	MGYG000001145_00618	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	1001	2077	-	MGYG000002220_00545	prfA	Peptide chain release factor 1	NA	ko:K02835	NA
NA	CDS	7863	9557	+	MGYG000000001_00967	NA	hypothetical protein	NA	-	NA
NA	CDS	778	1089	+	MGYG000002902_00309	rplGA	putative ribosomal protein YlxQ	NA	-	NA
NA	CDS	10920	12323	-	MGYG000004339_00818	proS_2	Proline--tRNA ligase	NA	ko:K01881	NA
NA	CDS	260985	262103	-	MGYG000000567_00589	dnaN	Beta sliding clamp	NA	ko:K02338	NA
NA	CDS	61618	64098	+	MGYG000003925_00055	NA	hypothetical protein	NA	ko:K07003	NA
NA	CDS	40928	41758	-	MGYG000003938_00368	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	44677	45603	-	MGYG000001615_04028	araQ_67	L-arabinose transport system permease protein AraQ	NA	-	NA
NA	CDS	9233	10834	-	MGYG000001423_02447	ubiB	protein kinase UbiB	NA	ko:K03688	NA
NA	CDS	3608	4417	+	MGYG000004459_01037	mlaE	putative phospholipid ABC transporter permease protein MlaE	NA	ko:K02066	NA
NA	CDS	1952	2170	-	MGYG000003578_01610	NA	hypothetical protein	NA	-	NA
NA	CDS	195194	195325	-	MGYG000001409_01757	NA	hypothetical protein	NA	ko:K03566	NA
NA	CDS	23635	24495	-	MGYG000003310_00068	NA	hypothetical protein	NA	-	NA
NA	CDS	5622	6728	-	MGYG000004550_00732	recF	DNA replication and repair protein RecF	NA	ko:K03629	NA
NA	CDS	1546	2910	-	MGYG000003585_00512	algC	Phosphomannomutase/phosphoglucomutase	NA	ko:K01840	NA
NA	CDS	5377	6510	+	MGYG000000338_00974	NA	hypothetical protein	NA	ko:K01154	NA
NA	CDS	55330	56265	+	MGYG000000153_01974	NA	hypothetical protein	NA	-	NA
NA	CDS	51480	52844	+	MGYG000001175_01153	NA	hypothetical protein	NA	ko:K20276	NA
NA	CDS	771	1613	-	MGYG000001954_02536	rhaR_6	HTH-type transcriptional activator RhaR	NA	-	NA
NA	CDS	14146	15693	-	MGYG000004075_01788	algC	Phosphomannomutase/phosphoglucomutase	NA	ko:K15778	NA
NA	CDS	135371	136057	-	MGYG000002416_01618	rpe	Ribulose-phosphate 3-epimerase	NA	ko:K01783	NA
NA	CDS	39323	41326	-	MGYG000003761_00588	NA	hypothetical protein	NA	-	NA
NA	CDS	59489	60259	+	MGYG000003939_00615	NA	hypothetical protein	NA	-	NA
NA	CDS	94391	94864	-	MGYG000002997_00518	luxS	S-ribosylhomocysteine lyase	NA	ko:K07173	NA
NA	CDS	149080	149295	+	MGYG000000022_00140	NA	hypothetical protein	NA	-	NA
NA	CDS	212	745	+	MGYG000001665_01168	NA	hypothetical protein	NA	-	NA
NA	CDS	17306	18223	+	MGYG000004608_00900	pafC	Protein PafC	NA	-	NA
NA	CDS	4228	5208	+	MGYG000000284_02824	NA	hypothetical protein	NA	-	NA
NA	CDS	1477	2103	-	MGYG000003970_01788	axe2_1	Acetylxylan esterase	NA	-	NA
NA	CDS	86731	86928	+	MGYG000000581_00088	secE	Protein translocase subunit SecE	NA	ko:K03073	NA
NA	CDS	2623	3423	-	MGYG000004506_01186	rl5	Polyphenol oxidase	NA	ko:K05810	NA
NA	CDS	3462	5075	+	MGYG000003889_00054	NA	hypothetical protein	NA	-	NA
NA	CDS	253	543	+	MGYG000003646_00001	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	149245	150342	-	MGYG000001340_00747	murG	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	NA	ko:K02563	NA
NA	CDS	457	1410	-	MGYG000003305_00043	ackA	Acetate kinase	NA	ko:K00925	NA
NA	CDS	86442	87245	+	MGYG000000086_00353	NA	hypothetical protein	NA	-	NA
NA	CDS	10574	11023	+	MGYG000002842_00362	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	46162	46983	+	MGYG000000049_02817	NA	hypothetical protein	NA	-	NA
NA	CDS	764	1867	+	MGYG000001837_01002	NA	hypothetical protein	NA	c(""""ko:K01286"""", """"ko:K07258"""")	NA
NA	CDS	3560	3931	-	MGYG000003341_01329	rplV	50S ribosomal protein L22	NA	ko:K02890	NA
NA	CDS	63650	64396	+	MGYG000000153_02453	NA	hypothetical protein	NA	-	NA
NA	CDS	51947	53293	+	MGYG000001571_03224	NA	hypothetical protein	NA	-	NA
NA	CDS	1083	1970	-	MGYG000003291_00096	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	7924	9039	-	MGYG000002755_01297	hisC	Histidinol-phosphate aminotransferase	NA	ko:K00817	NA
NA	CDS	11472	12722	-	MGYG000002161_01014	miaB_1	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase	NA	ko:K15865	NA
NA	CDS	2732	3655	-	MGYG000000830_01451	NA	hypothetical protein	NA	ko:K05832	NA
NA	CDS	41306	42667	+	MGYG000003472_01700	NA	hypothetical protein	NA	-	NA
NA	CDS	6476	7015	+	MGYG000003731_01407	yfcE	Phosphodiesterase YfcE	NA	ko:K07095	NA
NA	CDS	6508	7380	-	MGYG000003564_00513	NA	hypothetical protein	NA	-	NA
NA	CDS	155548	155721	-	MGYG000004452_00156	fer	Ferredoxin	NA	-	NA
NA	CDS	105580	106038	+	MGYG000003360_00447	sprT	Protein SprT	NA	ko:K02742	NA
NA	CDS	3324	4379	-	MGYG000001252_01479	NA	hypothetical protein	NA	ko:K07502	NA
NA	CDS	31	1827	+	MGYG000000388_00928	NA	hypothetical protein	NA	-	NA
NA	CDS	416	769	+	MGYG000004881_01846	NA	Nucleoid-associated protein	NA	ko:K09747	NA
NA	CDS	2229	2810	+	MGYG000004711_02980	NA	hypothetical protein	NA	-	NA
NA	CDS	154	561	+	MGYG000004327_00269	NA	hypothetical protein	NA	ko:K02057	NA
NA	CDS	32774	34303	+	MGYG000000659_01151	NA	hypothetical protein	NA	ko:K07137	NA
NA	CDS	1258228	1259628	+	MGYG000002283_01284	hemY_2	Protoporphyrinogen oxidase	NA	ko:K00231	NA
NA	CDS	60162	61121	-	MGYG000003997_00776	NA	hypothetical protein	NA	ko:K02057	NA
NA	CDS	525	1637	+	MGYG000001081_01231	ylbJ	Sporulation integral membrane protein YlbJ	NA	-	NA
NA	CDS	7786	9480	+	MGYG000001835_02536	NA	hypothetical protein	NA	ko:K03324	NA
NA	CDS	1119	2162	-	MGYG000000953_01198	NA	hypothetical protein	NA	ko:K07088	NA
NA	CDS	105913	107361	-	MGYG000001405_04415	flp_2	Protein flp	NA	ko:K01286	NA
NA	CDS	427	1827	+	MGYG000004037_01822	trpE	Anthranilate synthase component 1	NA	ko:K01657	NA
NA	CDS	4581	5816	-	MGYG000003620_01307	der_2	GTPase Der	NA	-	NA
NA	CDS	42690	44204	+	MGYG000001994_00854	fruK	Fructose import ATP-binding protein FruK	NA	ko:K02056	NA
NA	CDS	485	1264	-	MGYG000003536_00225	fabG1	3-oxoacyl-[acyl-carrier-protein] reductase FabG1	NA	ko:K00046	NA
NA	CDS	60192	61082	+	MGYG000001689_00993	rsmA_1	Ribosomal RNA small subunit methyltransferase A	NA	ko:K02528	NA
NA	CDS	10044	11405	+	MGYG000002101_01464	dnaA	Chromosomal replication initiator protein DnaA	NA	ko:K02313	NA
NA	CDS	16547	17194	+	MGYG000004041_01206	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	14631	16070	+	MGYG000000210_01625	lacG_1	6-phospho-beta-galactosidase	NA	-	NA
NA	CDS	21840	22592	-	MGYG000003214_04999	NA	hypothetical protein	NA	-	NA
NA	CDS	22902	24359	-	MGYG000000784_01128	NA	hypothetical protein	NA	-	NA
NA	CDS	411216	412328	+	MGYG000002412_01562	NA	hypothetical protein	NA	-	NA
NA	CDS	1999	2487	+	MGYG000000366_00958	NA	hypothetical protein	NA	-	NA
NA	CDS	227	1888	+	MGYG000001744_01442	NA	putative protein	NA	ko:K07030	NA
NA	CDS	86	2263	-	MGYG000000335_00471	yhgF	Protein YhgF	NA	ko:K06959	NA
NA	CDS	1459	2343	+	MGYG000001909_01455	hemZ	Oxygen-independent coproporphyrinogen-III oxidase-like protein HemZ	NA	-	NA
NA	CDS	347036	351199	+	MGYG000001553_00739	NA	hypothetical protein	NA	-	NA
NA	CDS	12001	12399	-	MGYG000003084_00952	NA	hypothetical protein	NA	-	NA
NA	CDS	72730	73473	+	MGYG000000236_00690	NA	hypothetical protein	NA	-	NA
NA	CDS	74190	74669	+	MGYG000000181_00574	rlmH	Ribosomal RNA large subunit methyltransferase H	NA	ko:K00783	NA
NA	CDS	11466	11885	-	MGYG000004677_00763	NA	hypothetical protein	NA	-	NA
NA	CDS	13529	14533	+	MGYG000002041_01073	NA	hypothetical protein	NA	-	NA
NA	CDS	4330	5730	-	MGYG000001003_00974	glmM_2	Phosphoglucosamine mutase	NA	-	NA
NA	CDS	1887	2255	-	MGYG000001234_01060	NA	hypothetical protein	NA	-	NA
NA	CDS	1982	2773	+	MGYG000004474_00487	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	57430	58362	+	MGYG000002807_00522	argC	N-acetyl-gamma-glutamyl-phosphate reductase	NA	ko:K00145	NA
NA	CDS	33427	33966	+	MGYG000000355_01238	NA	hypothetical protein	NA	ko:K00950	NA
NA	CDS	121535	123670	-	MGYG000003279_00584	dap4	Dipeptidyl aminopeptidase 4	NA	ko:K01278	NA
NA	CDS	3396	3611	-	MGYG000002863_01477	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	16901	18337	+	MGYG000001192_01059	NA	hypothetical protein	NA	ko:K07133	NA
NA	CDS	589802	590662	-	MGYG000001525_02846	iolE_3	Inosose dehydratase	NA	-	NA
NA	CDS	31122	31667	-	MGYG000001327_00035	NA	hypothetical protein	NA	-	NA
NA	CDS	4931	5458	+	MGYG000004037_01521	ybdM	putative protein YbdM	NA	-	NA
NA	CDS	20616	20912	-	MGYG000000486_00870	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	14211	15236	+	MGYG000004230_01650	ruvB	Holliday junction ATP-dependent DNA helicase RuvB	NA	ko:K03551	NA
NA	CDS	100249	101091	-	MGYG000000721_01029	thyA1	Thymidylate synthase 1	NA	ko:K00560	NA
NA	CDS	147908	148657	+	MGYG000000134_01306	NA	hypothetical protein	NA	-	NA
NA	CDS	123787	124665	-	MGYG000001367_03106	cysL_2	HTH-type transcriptional regulator CysL	NA	-	NA
NA	CDS	39266	39817	-	MGYG000003084_00163	NA	hypothetical protein	NA	-	NA
NA	CDS	790	1677	-	MGYG000001758_01115	aes	Acetyl esterase	NA	-	NA
NA	CDS	5057	5695	-	MGYG000004028_00843	pdg	Ultraviolet N-glycosylase/AP lyase	NA	ko:K10773	NA
NA	CDS	1919	2254	+	MGYG000003578_01598	NA	hypothetical protein	NA	-	NA
NA	CDS	122345	123535	+	MGYG000000558_00110	NA	hypothetical protein	NA	-	NA
NA	CDS	2904	3632	+	MGYG000003068_01084	NA	hypothetical protein	NA	ko:K02450	NA
NA	CDS	118275	119087	-	MGYG000002281_03386	NA	hypothetical protein	NA	ko:K03832	NA
NA	CDS	11554	12513	-	MGYG000003169_01061	NA	hypothetical protein	NA	-	NA
NA	CDS	101307	102686	-	MGYG000004143_01491	NA	hypothetical protein	NA	-	NA
NA	CDS	20086	22038	-	MGYG000000213_02652	NA	hypothetical protein	NA	-	NA
NA	CDS	65	829	-	MGYG000000725_01723	NA	hypothetical protein	NA	-	NA
NA	CDS	89436	89864	+	MGYG000001112_01471	atpC	ATP synthase epsilon chain	NA	ko:K02114	NA
NA	CDS	270328	270747	-	MGYG000002411_00793	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	1401	2255	+	MGYG000004582_02339	NA	hypothetical protein	NA	-	NA
NA	CDS	6491	7219	-	MGYG000002620_00008	NA	Pyridoxal phosphate homeostasis protein	NA	ko:K06997	NA
NA	CDS	467333	467800	-	MGYG000001705_00455	NA	hypothetical protein	NA	-	NA
NA	CDS	20273	22531	+	MGYG000001742_01450	mshA	D-inositol-3-phosphate glycosyltransferase	NA	-	NA
NA	CDS	677398	677796	+	MGYG000000128_01370	NA	hypothetical protein	NA	-	NA
NA	CDS	57024	58022	+	MGYG000002819_01331	NA	hypothetical protein	NA	-	NA
NA	CDS	32507	32746	+	MGYG000003925_02152	NA	hypothetical protein	NA	-	NA
NA	CDS	49659	49895	+	MGYG000002152_00819	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	7611	8855	-	MGYG000001401_00617	NA	hypothetical protein	NA	ko:K01262	NA
NA	CDS	671295	672209	-	MGYG000002445_01614	NA	hypothetical protein	NA	-	NA
NA	CDS	4136	4681	-	MGYG000000794_02024	mfd	Transcription-repair-coupling factor	NA	ko:K03723	NA
NA	CDS	456748	457605	-	MGYG000001554_01311	folD	Bifunctional protein FolD protein	NA	ko:K01491	NA
NA	CDS	7658	9352	-	MGYG000001939_00375	yidC	Membrane protein insertase YidC	NA	ko:K03217	NA
NA	CDS	71676	72164	+	MGYG000003111_00075	NA	hypothetical protein	NA	-	NA
NA	CDS	1127	2029	+	MGYG000002596_02167	pyrD	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit	NA	ko:K17828	NA
NA	CDS	3187	3891	+	MGYG000004228_01100	uppS	Isoprenyl transferase	NA	ko:K00806	NA
NA	CDS	153122	153973	+	MGYG000001208_00859	bglG	Cryptic beta-glucoside bgl operon antiterminator	NA	ko:K02531	NA
NA	CDS	51115	51882	-	MGYG000003132_01353	yafV_2	Omega-amidase YafV	NA	ko:K13566	NA
NA	CDS	20351	21022	-	MGYG000001185_01277	cmk_2	Cytidylate kinase	NA	ko:K00945	NA
NA	CDS	57629	58639	+	MGYG000003077_01727	prs	Ribose-phosphate pyrophosphokinase	NA	ko:K00948	NA
NA	CDS	14935	16878	+	MGYG000000221_00633	frdA	Fumarate reductase flavoprotein subunit	NA	ko:K00239	NA
NA	CDS	9601	11829	+	MGYG000004329_01685	pflB	Formate acetyltransferase	NA	ko:K00656	NA
NA	CDS	10023	13232	+	MGYG000002222_00965	NA	hypothetical protein	NA	c(""""ko:K02487"""", """"ko:K06596"""")	NA
NA	CDS	18802	20145	-	MGYG000002697_01578	cca	CCA-adding enzyme	NA	ko:K00974	NA
NA	CDS	2925	7169	-	MGYG000000491_01159	NA	hypothetical protein	NA	-	NA
